Temperature;1;2;3;4;5;6;7;8
82,65;75,11729387;75,07348711;73,94019359;74,74802602;74,8538552;73,70421832;75,00661309;74,85655972
82,66;75,03714011;74,9923728;73,82287685;74,65860719;74,77058198;73,58246922;74,92496585;74,77295818
82,67;74,95636385;74,91069934;73,7036639;74,56792477;74,686679;73,45870515;74,84282645;74,68851312
82,68;74,87522654;74,82862826;73,58349325;74,47643147;74,60231926;73,33387904;74,76018755;74,60391187
82,69;74,79372817;74,74615958;73,46236491;74,38412731;74,51750278;73,20799091;74,67704915;74,51915441
82,7;74,7123792;74,66379651;73,34071942;74,29185018;74,43254787;73,08130987;74,59383728;74,43424074
82,71;74,63105513;74,58138996;73,21835248;74,19972171;74,34774521;72,95377774;74,51093391;74,34940517
82,72;74,54935755;74,49857336;73,09481078;74,10716077;74,2628595;72,82509627;74,42782488;74,26447588
82,73;74,46728647;74,41534672;72,9700943;74,01416736;74,17789074;72,69526546;74,34451017;74,17945285
82,74;74,38451818;74,33145532;72,84314322;73,92002524;74,09198081;72,56323784;74,26015236;74,09341448
82,75;74,30145109;74,24728435;72,71456407;73,82519389;74,00540653;72,42948623;74,17530974;74,00674348
82,76;74,21804785;74,16294562;72,58429941;73,72985575;73,91831323;72,29366148;74,09013655;73,91936956
82,77;74,13395985;74,07801666;72,45161499;73,63344319;73,83027181;72,15533438;74,00410392;73,83092562
82,78;74,04944855;73,99272737;72,31756427;73,53640896;73,74188438;72,01568336;73,91776277;73,74221613
82,79;73,96451395;73,90707773;72,18214723;73,43875305;73,65315093;71,87470842;73,8311131;73,65324109
82,8;73,87937392;73,82147159;72,04613643;73,34090118;73,56472891;71,73268599;73,74481601;73,56448475
82,81;73,79425258;73,73597106;71,90921264;73,24271821;73,47647991;71,5894415;73,65866584;73,4757909
82,82;73,70886978;73,65025931;71,77084594;73,14407575;73,38794026;71,4447276;73,57216308;73,38681587
82,83;73,62322553;73,56433632;71,63103632;73,0449738;73,29910995;71,2985443;73,48530773;73,29755967
82,84;73,5367409;73,47740685;71,48880056;72,94450687;73,20927617;71,14973499;73,39744604;73,20732717
82,85;73,44990143;73,38954545;71,34459196;72,84272228;73,11881955;70,99898346;73,308791;73,1165089
82,86;73,36240834;73,3008826;71,19825728;72,7397822;73,02788542;70,84611514;73,21967318;73,02547974
82,87;73,27385075;73,21131889;71,04922832;72,63557175;72,93591322;70,69038804;73,1297914;72,93352114
82,88;73,18504416;73,12148183;70,89839891;72,53087478;72,84349813;70,5329151;73,03951297;72,84090649
82,89;73,09598857;73,0313714;70,74576905;72,4256913;72,75064014;70,37369634;72,94883789;72,74763579
82,9;73,00711351;72,94147843;70,59221343;72,32060242;72,65816969;70,21338643;72,85830974;72,65473218
82,91;72,91765953;72,85117541;70,43641683;72,21486483;72,56557466;70,05047962;72,7673849;72,56159425
82,92;72,82715975;72,75981;70,27769608;72,10785689;72,47203846;69,88443761;72,67551981;72,46733944
82,93;72,73628646;72,66782331;70,11731534;72,00003807;72,37792095;69,71680982;72,58311114;72,37256915
82,94;72,64503967;72,57521533;69,9552746;71,89140838;72,28322213;69,54759625;72,49015888;72,27728338
82,95;72,55397964;72,48260113;69,79214209;71,78214351;72,18834338;69,37753158;72,39696422;72,18201322
82,96;72,46300675;72,38995586;69,6278412;71,67235159;72,09334006;69,20635394;72,30364467;72,08672744
82,97;72,37149851;72,29688812;69,46189309;71,56193799;71,99808761;69,03327046;72,21011945;71,99106676
82,98;72,2794549;72,20339792;69,29429774;71,45090271;71,90258602;68,85828113;72,11638855;71,8950312
82,99;72,18637794;72,10916218;69,12348456;71,33823218;71,80598408;68,6795092;72,02167333;71,79776942
83;72,09279676;72,01449775;68,94987494;71,22434535;71,70830256;68,49759479;71,92625291;71,69952353
83,01;71,99880471;71,91912507;68,77333481;71,10930303;71,60968679;68,31262519;71,83032566;71,60055128
83,02;71,90403452;71,82269;68,59332786;70,99260518;71,51006063;68,1242658;71,73348019;71,50067302
83,03;71,80870407;71,72584489;68,41127784;70,87505592;71,41008845;67,93392781;71,63622335;71,40048235
83,04;71,71281337;71,62858974;68,22718475;70,75665524;71,30977025;67,74161122;71,53855516;71,29997926
83,05;71,6168044;71,53131594;68,04179559;70,63770048;71,20914062;67,54749789;71,44064457;71,19939027
83,06;71,5209137;71,43403594;67,85498267;70,51819162;71,10810268;67,35158781;71,34249157;71,09873099
83,07;71,42454991;71,33635832;67,66616498;70,39803406;71,00678793;67,15377188;71,2441329;70,9976968
83,08;71,32771301;71,23828307;67,47534254;70,27722778;70,90519637;66,9540501;71,14556856;70,89628772
83,09;71,22957508;71,13901497;67,28074042;70,15474571;70,80269824;66,75068392;71,04611537;70,79363681
83,1;71,13061544;71,03896407;67,08286301;70,03086489;70,699515;66,54419711;70,94589088;70,69007212
83,11;71,03087144;70,93803714;66,88167199;69,90538261;70,59556358;66,33452417;70,84467473;70,58559363
83,12;70,92997582;70,83572476;66,67680346;69,77785963;70,49044262;66,12092312;70,74205557;70,48004511
83,13;70,82859464;70,73286566;66,46978971;69,64936361;70,38474035;65,90477609;70,63878999;70,37409045
83,14;70,7267279;70,62945983;66,26063073;69,51989454;70,27845677;65,68608308;70,53487798;70,26772964
83,15;70,62492963;70,5262404;66,0497096;69,39015517;70,17195173;65,46578246;70,43095127;70,16097833
83,16;70,52307535;70,42310795;65,83700078;69,25998333;70,06522522;65,24403427;70,32702457;70,05377402
83,17;70,42067327;70,31944119;65,62228721;69,12864925;69,9579174;65,02003105;70,22261303;69,9461011
83,18;70,31772339;70,21524014;65,40556887;68,99615292;69,85002827;64,79377281;70,11771668;69,83795956
83,19;70,21359075;70,1097282;65,18493679;68,86142669;69,74092807;64,56341191;70,01169643;69,72874801
83,2;70,10872976;70,0035639;64,96064635;68,72526117;69,631122;64,32973396;69,90492692;69,61859921
83,21;70,00319648;69,89687773;64,73265923;68,58781853;69,52050624;64,09267348;69,79732001;69,50706799
83,22;69,8965489;69,78897386;64,50074559;68,44852439;69,4086448;63,85151759;69,68851576;69,39392786
83,23;69,78934107;69,68043628;64,26671227;68,30808153;69,29616052;63,60777206;69,5790357;69,2803191
83,24;69,68157298;69,571265;64,03055926;68,16648995;69,18305341;63,36143689;69,46887985;69,16624173
83,25;69,57366795;69,46213721;63,79270798;68,02401992;69,06953108;63,11337772;69,35851831;69,05229715
83,26;69,46578781;69,35304048;63,55312009;67,88060387;68,95552432;62,86394373;69,24815678;68,93814168
83,27;69,35739722;69,24332247;63,31145082;67,73589042;68,84090856;62,61241476;69,13726637;68,82326768
83,28;69,24849617;69,13298319;63,06770017;67,58987957;68,7256838;62,35879081;69,02584707;68,70767512
83,29;69,13810733;69,02115283;62,82017624;67,44136855;68,6092549;62,1009987;68,91288518;68,59108285
83,3;69,02691546;68,908316;62,56918546;67,29083036;68,49178793;61,83988954;68,7988655;68,47362363
83,31;68,91475248;68,79445405;62,31436392;67,1382447;68,37319986;61,5754415;68,68394231;68,3546414
83,32;68,80113284;68,67925634;62,05544349;66,98324671;68,25337997;61,30680349;68,56785116;68,23406585
83,33;68,68704011;68,5634622;61,79449277;66,82674861;68,13284034;61,0360705;68,45106952;68,11291233
83,34;68,57247427;68,44707162;61,53151176;66,6687504;68,01158099;60,76324252;68,33359737;67,99118084
83,35;68,45788353;68,33035799;61,26711336;66,50963724;67,88967112;60,48938887;68,21556695;67,86917599
83,36;68,34303133;68,21323432;61,00120821;66,34940913;67,76706923;60,21432041;68,09703702;67,74683532
83,37;68,22729517;68,09535268;60,73331106;66,18780254;67,64370609;59,93715697;67,97777253;67,62368238
83,38;68,11067506;67,97671308;60,46342192;66,02481747;67,51958171;59,65789855;67,85777347;67,49971718
83,39;67,99240531;67,85660726;60,18956156;65,85905518;67,39408017;59,37470476;67,73650361;67,37401026
83,4;67,87303372;67,73556952;59,91227267;65,69096164;67,26756133;59,0884558;67,61450653;67,24729581
83,41;67,75250427;67,6133203;59,63184258;65,52037467;67,13977605;58,799479;67,49114314;67,11938639
83,42;67,63040612;67,48936256;59,34769028;65,34686181;67,01030911;58,50698146;67,36589926;66,98950096
83,43;67,50758586;67,36458473;59,06166091;65,171538;66,87990098;58,21257807;67,23983267;66,85869391
83,44;67,3840435;67,23898679;58,77375447;64,99440324;66,74855168;57,91626882;67,11294336;66,72696524
83,45;67,26054471;67,11327082;58,48504997;64,81597108;66,61673871;57,61899937;66,9858998;66,59500225
83,46;67,13596276;66,98662293;58,19387463;64,63496441;66,4837216;57,31911118;66,8578205;66,46172712
83,47;67,00983077;66,85857716;57,90019015;64,45140349;66,34933423;57,0168443;66,72826472;66,32732731
83,48;66,88313853;66,72989768;57,60561819;64,26644382;66,21420637;56,71398821;66,59808454;66,19266194
83,49;66,75562459;66,60042297;57,30922025;64,07963266;66,07816502;56,40958997;66,46728732;66,05704372
83,5;66,62728893;66,47015301;57,01099633;63,89097002;65,9412102;56,1036496;66,33587306;65,92047263
83,51;66,49706709;66,33798816;56,70961204;63,69877333;65,80250451;55,79453038;66,2028354;65,7819724
83,52;66,36508356;66,2040775;56,40527168;63,50292096;65,66175732;55,48229052;66,06779238;65,64130871
83,53;66,23230321;66,06930948;56,09950118;63,3049198;65,51988901;55,16891589;65,93169157;65,49942662
83,54;66,09872606;65,93368409;55,79230054;63,10476983;65,3768996;54,85440649;65,79453298;65,35632613
83,55;65,96467581;65,79745605;55,48472959;62,90318731;65,2336472;54,53980979;65,65715403;65,21292886
83,56;65,82916891;65,65964374;55,17522412;62,69805721;65,08863009;54,22337997;65,51814434;65,06761025
83,57;65,6922427;65,52013535;54,86384159;62,4891971;64,94170295;53,9054662;65,37734967;64,9204406
83,58;65,55460683;65,37983794;54,55240157;62,27830307;64,79404918;53,58779974;65,23598938;64,77299759
83,59;65,41599984;65,23852164;54,23985065;62,06492236;64,64506668;53,26920218;65,09351256;64,62447677
83,6;65,27642174;65,09618644;53,9261888;61,849055;64,49475545;52,9496735;64,94991919;64,47487811
83,61;65,13471467;64,95147794;53,60988374;61,62870082;64,3418906;52,62756974;64,80396786;64,32260052
83,62;64,99065453;64,80433403;53,29125469;61,40399495;64,18661053;52,30306548;64,65586423;64,1678002
83,63;64,84544899;64,65598484;52,97184671;61,17664024;64,03007095;51,97795018;64,50652653;64,01190643
83,64;64,69909804;64,50643035;52,65165981;60,94663669;63,87227186;51,65222385;64,35595474;63,85491922
83,65;64,55218061;64,35646583;52,33167723;60,71488976;63,71392607;51,32704309;64,20480264;63,69753369
83,66;64,40326494;64,20493568;52,01041134;60,47916957;63,55367024;51,00059661;64,05208592;63,53827367
83,67;64,25264984;64,05170944;51,68801538;60,23931395;63,39135905;50,67305899;63,89747402;63,37676428
83,68;64,10144334;63,89761962;51,36613018;59,99716086;63,22798212;50,34628518;63,74195126;63,21401307
83,69;63,94882999;63,74203873;51,0438619;59,75192645;63,06294429;50,0191622;63,58515034;63,04974666
83,7;63,79480976;63,58496677;50,72121056;59,50361073;62,89624555;49,69169007;63,42707127;62,88396504
83,71;63,63842402;63,42529164;50,39661191;59,25001083;62,72654335;49,36240666;63,26609064;62,71535608
83,72;63,48043221;63,26364085;50,07138119;58,99187004;62,5543498;49,03281771;63,10275204;62,54452118
83,73;63,32158134;63,10116375;49,74718477;58,73120203;62,38111821;48,70419624;62,93856136;62,37272562
83,74;63,16119911;62,93741925;49,4227585;58,46754733;62,20648869;48,37499284;62,77312192;62,199368
83,75;62,99928551;62,77240734;49,09810237;58,20090592;62,03046126;48,04520751;62,60643372;62,02444832
83,76;62,83458932;62,60434494;48,77179904;57,92841272;61,85085597;47,71350177;62,43683663;61,84620926
83,77;62,66721012;62,4332569;48,44392511;57,64995963;61,66761746;47,38013749;62,26421313;61,66468206
83,78;62,49832447;62,26069021;48,1155915;57,36795221;61,48252428;47,04659863;62,08982664;61,48138972
83,79;62,32793235;62,08664489;47,78679818;57,08239048;61,29557643;46,71288518;61,91367719;61,29633224
83,8;62,15653178;61,911444;47,45911579;56,794288;61,10762511;46,38087392;61,73654342;61,11036096
83,81;61,98255403;61,73354053;47,13141424;56,50109731;60,91709941;46,04881901;61,55698558;60,92169514
83,82;61,80590574;61,55321406;46,8038276;56,2027576;60,72385399;45,71663317;61,37480534;60,73007703
83,83;61,62790662;61,37160153;46,47763919;55,90145145;60,52916915;45,38597492;61,1911633;60,53694372
83,84;61,44833879;61,18805062;46,15142524;55,59637476;60,33238051;45,05543305;61,00555261;60,34170163
83,85;61,26720224;61,00256132;45,82518576;55,28752751;60,13348808;44,72500756;60,81797328;60,14435075
83,86;61,08276642;60,81341889;45,49757998;54,97181487;59,93038112;44,3931054;60,62673579;59,9430791
83,87;60,89479476;60,62061091;45,16873558;54,64923686;59,72315651;44,05972659;60,43184014;59,73787106
83,88;60,70466925;60,42576513;44,83982734;54,32263153;59,5135928;43,72626049;60,23493178;59,53042927
83,89;60,51238986;60,22888155;44,51085526;53,9919989;59,30168998;43,3927071;60,03601071;59,32075372
83,9;60,31878454;60,03075541;44,18359425;53,65836603;59,08807781;43,06080496;59,83576009;59,10971137
83,91;60,12220987;59,82947937;43,85650562;53,31875298;58,87087396;42,72881551;59,63193947;58,89501376
83,92;59,92262851;59,62514665;43,52962768;52,97336246;58,65016146;42,39680424;59,42476921;58,67666094
83,93;59,72143484;59,4192421;43,20466511;52,62497172;58,42768425;42,06634968;59,21619592;58,45651956
83,94;59,51796282;59,21092697;42,88008563;52,27251312;58,20285411;41,73606969;59,005463;58,23392574
83,95;59,31221243;59,00020127;42,55588922;51,91598666;57,97567104;41,4059643;58,79257046;58,00887949
83,96;59,10413387;58,78705258;42,23171836;51,55520314;57,74563676;41,07609166;58,57712161;57,78108401
83,97;58,89385164;58,5715803;41,90759857;51,19032471;57,51275127;40,74629177;58,35910178;57,55060178
83,98;58,68136573;58,35378444;41,58352986;50,82135138;57,27701457;40,41656462;58,13851094;57,3174328
83,99;58,46469659;58,13144702;41,25793523;50,44488424;57,03643359;40,08503346;57,91331439;57,07944486
84;58,24447918;57,90534465;40,93272366;50,06199095;56,79163808;39,75354594;57,68415117;56,83723937
84,01;58,02039602;57,67540277;40,60749294;49,67291478;56,54231662;39,4217529;57,45106535;56,59069915
84,02;57,79239108;57,44149091;40,28228139;49,27749353;56,28857303;39,08971981;57,21414507;56,34026939
84,03;57,5622385;57,20514363;39,95896606;48,87859906;56,03246266;38,75939618;56,97510189;56,0879183
84,04;57,32938424;56,96577693;39,63574011;48,47552859;55,77336269;38,42927623;56,73341428;55,83250556
84,05;57,09382831;56,72339081;39,31260353;48,06828213;55,5112731;38,09935997;56,48908223;55,57403117
84,06;56,85534659;56,47812195;38,98949249;47,65680562;55,24600012;37,76960375;56,24192943;55,3122452
84,07;56,61377725;56,22998279;38,6664453;47,24116666;54,97761296;37,43965839;55,9917502;55,04749132
84,08;56,36912027;55,9789733;38,34346197;46,82136525;54,70611162;37,10952389;55,73854455;54,77976953
84,09;56,11934008;55,72262081;38,01851857;46,39438086;54,42886634;36,77716345;55,47982962;54,50644774
84,1;55,86541401;55,46179509;37,69330703;45,96141629;54,14647228;36,44465026;55,21661914;54,22780713
84,11;55,60694989;55,19630978;37,36778902;45,52251208;53,85901248;36,11187518;54,94869275;53,94387114
84,12;55,34411579;54,92618353;37,04232847;45,0776885;53,56656998;35,77886006;54,67589617;53,65529582
84,13;55,07891616;54,65355352;36,71883437;44,63003364;53,27099946;35,4476635;54,40028618;53,36409624
84,14;54,81036744;54,37768043;36,39523811;44,17863525;52,97178881;35,11619052;54,12138534;53,06925707
84,15;54,53846964;54,09856425;36,0715397;43,72349335;52,66893803;34,78444112;53,83919363;52,7707783
84,16;54,26316052;53,81599376;35,74756036;43,26464847;52,36268242;34,45234256;53,55371105;52,46865993
84,17;53,98467662;53,53005594;35,42338948;42,80210062;52,05306347;34,12008397;53,26487883;52,16296443
84,18;53,70301796;53,24075079;35,09902706;42,3358498;51,7400812;33,78766533;52,97269698;51,85369181
84,19;53,41525252;52,94548135;34,77253219;41,8630512;51,42081521;33,4528171;52,67451372;51,53817093
84,2;53,12214598;52,64495588;34,44588411;41,38510357;51,0958814;33,11737965;52,37086527;51,21733123
84,21;52,82379172;52,33887617;34,11900619;40,90229071;50,76500988;32,78168032;52,06157533;50,89070411
84,22;52,52024576;52,02752179;33,79161112;40,41477479;50,42844977;32,44539179;51,74728298;50,55847699
84,23;52,21388608;51,71327845;33,46578025;39,92550875;50,08879625;32,11055811;51,43019928;50,22341473
84,24;51,90386608;51,39525772;33,13966845;39,43337762;49,74530883;31,7755644;51,10926645;49,88446294
84,25;51,59018576;51,07345961;32,81327573;38,9383814;49,3979875;31,44041064;50,78448449;49,54162162
84,26;51,272621;50,7479711;32,48656378;38,44080392;49,04685996;31,10499502;50,45594154;49,19487514
84,27;50,95229854;50,41960607;32,16120537;37,94192229;48,69266669;30,77097607;50,12451908;48,84530133
84,28;50,62921837;50,08836451;31,8372005;37,44173652;48,33540768;30,43835379;49,7902171;48,49290019
84,29;50,29971396;49,75046905;31,51098018;36,93690851;47,97151892;30,10344012;49,44944357;48,13364159
84,3;49,96378531;49,4059197;31,1825444;36,42743826;47,6010004;29,76623506;49,1021985;47,76752554
84,31;49,6211336;49,05466051;30,85191233;35,91344739;47,22374833;29,42691319;48,74808522;47,39448174
84,32;49,27282331;48,69779116;30,52041834;35,39661848;46,84060007;29,08711121;48,38811008;47,01548651
84,33;48,92160592;48,33792103;30,19015658;34,87974227;46,4543307;28,74880045;48,02513055;46,63359365
84,34;48,56651654;47,9741617;29,85960112;34,36131189;46,06401983;28,40999504;47,65819904;46,24785812
84,35;48,20755518;47,60651317;29,52875196;33,84132733;45,66966745;28,07069498;47,28731556;45,85827992
84,36;47,84465958;47,23503754;29,19758358;33,32009945;45,27145348;27,73101666;46,91239197;45,46473407
84,37;47,47881332;46,86071646;28,86766019;32,79974326;44,87087966;27,3927059;46,53483861;45,06884511
84,38;47,11001638;46,4835499;28,53898179;32,28025877;44,46794598;27,05576269;46,1546555;44,67061306
84,39;46,73451506;46,09966109;28,20794749;31,75810516;44,05838947;26,7167827;45,76778782;44,26550795
84,4;46,35230936;45,70905003;27,87455728;31,23328243;43,64221013;26,37576592;45,37423557;43,85352977
84,41;45,96343664;45,31153034;27,53904101;30,7063379;43,21944949;26,03279965;44,97388856;43,43484252
84,42;45,56905476;44,90845639;27,20293099;30,17927174;42,79133245;25,68952785;44,56798822;43,01104731
84,43;45,17207081;44,50302158;26,86798295;29,65436791;42,36103546;25,34791458;44,15937733;42,58510426
84,44;44,77127711;44,09399577;26,53265184;29,12992357;41,92740284;25,00617038;43,74713767;42,15558411
84,45;44,36667368;43,68137897;26,19693765;28,60593874;41,49043458;24,66429524;43,33126924;41,72248684
84,46;43,95833522;43,26517118;25,86100638;28,0826972;41,05013069;24,32227462;42,91209525;41,28590617
84,47;43,54769349;42,84652797;25,52634564;27,56242885;40,60785449;23,9819198;42,49060001;40,84731826
84,48;43,13474849;42,42544936;25,19295544;27,04513368;40,16360598;23,64323079;42,06678353;40,40672311
84,49;42,715373;41,99800262;24,85782862;26,52766283;39,71344744;23,30310147;41,63664977;39,96017649
84,5;42,28956704;41,56418775;24,52096519;26,0100163;39,25737887;22,96153184;41,20019872;39,50767842
84,51;41,85761073;41,12430298;24,18225023;25,49292386;38,79604387;22,61847826;40,75754058;39,04974436
84,52;41,42046274;40,67946041;23,84324797;24,97858838;38,33078501;22,27540286;40,31029873;38,58768646
84,53;40,98091188;40,2326111;23,505861;24,4684424;37,86425279;21,93418241;39,86146288;38,12425394
84,54;40,53821115;39,78260569;23,16842296;23,96047227;37,39499393;21,5935439;39,40952715;37,65818154
84,55;40,09236054;39,32944418;22,83093384;23,45467796;36,92300843;21,25348733;38,95449153;37,18946925
84,56;39,64349701;38,87318868;22,49352135;22,95130276;36,44837933;20,91414362;38,49638541;36,71814833
84,57;39,19287178;38,4156223;22,15760284;22,45321173;35,97328657;20,57685126;38,03686893;36,24597609
84,58;38,74048487;37,95674503;21,82317833;21,96040487;35,49773014;20,24161024;37,57594208;35,77295254
84,59;38,28266348;37,49244397;21,48785359;21,46985494;35,01773774;19,90580183;37,11002751;35,29533652
84,6;37,81940763;37,02271912;21,15162862;20,98156195;34,53330935;19,56942604;36,63912524;34,81312804
84,61;37,35084803;36,54807373;20,81459919;20,49593131;34,04494325;19,23272289;36,16330137;34,32670199
84,62;36,87855342;36,07005481;20,47789538;20,01551052;33,55421037;18,89743822;35,68399563;33,83783912
84,63;36,40536239;35,5912593;20,1431261;19,54127262;33,06353978;18,56480137;35,20407285;33,34921055
84,64;35,92995523;35,11055024;19,80900804;19,07103501;32,57165118;18,23315381;34,72237242;32,85937921
84,65;35,45233195;34,62792763;19,4755412;18,6047977;32,07854459;17,90249557;34,23889434;32,36834508
84,66;34,97276646;34,14361514;19,14284052;18,14284449;31,58449682;17,57295755;33,75402059;31,87632685
84,67;34,49298931;33,6593275;18,81224676;17,68827022;31,0916186;17,24613282;33,26944066;31,38513649
84,68;34,0130005;33,17506471;18,48375992;17,24107488;30,59990994;16,92202138;32,78515456;30,89477402
84,69;33,52918329;32,68723579;18,15530499;16,79787307;30,10582066;16,59868101;32,29719561;30,40153736
84,7;33,04153768;32,19584071;17,82688198;16,35866478;29,60935076;16,27611173;31,80556383;29,90542652
84,71;32,55056789;31,70114044;17,49870157;15,92399737;29,1110608;15,9544008;31,31100845;29,40730843
84,72;32,05791734;31,20504229;17,17230247;15,4968508;28,61283313;15,63528678;30,81576993;28,90947151
84,73;31,56597644;30,7100935;16,8487956;15,077617;28,11673694;15,31958439;30,32208137;28,41386054
84,74;31,07335078;30,21480921;16,52647627;14,6635187;27,62102828;15,00571511;29,82799613;27,91860885
84,75;30,58004037;29,71918944;16,20534447;14,25455592;27,12570716;14,69367893;29,33351422;27,42371644
84,76;30,08423372;29,22165611;15,88482557;13,85047862;26,62945179;14,38314124;28,83686532;26,92777745
84,77;29,58598063;28,72222167;15,56527713;13,45147602;26,13276044;14,07404387;28,33844613;26,43108867
84,78;29,08767773;28,22293634;15,24755467;13,05798736;25,63750854;13,76714332;27,84057052;25,93561829
84,79;28,58932503;27,72380011;14,93165821;12,67001262;25,14369608;13,46243959;27,34323851;25,44136633
84,8;28,09290209;27,22703097;14,61916474;12,29095071;24,65331614;13,16180945;26,84848481;24,95046498
84,81;27,59698337;26,73134284;14,30950604;11,92068675;24,16536527;12,86471458;26,35500925;24,46183642
84,82;27,10188636;26,2368103;14,00308433;11,55897747;23,68015488;12,57150416;25,86276778;23,97559783
84,83;26,6094599;25,74521642;13,70095305;11,20600533;23,19910365;12,28312384;25,37348662;23,49332687
84,84;26,11792985;25,25502663;13,40123514;10,8588985;22,72015622;11,99762411;24,88545422;23,01305536
84,85;25,62729621;24,76624094;13,10393061;10,51765697;22,2433126;11,715005;24,39867058;22,53478328
84,86;25,13664389;24,277915;12,80842653;10,18250373;21,76804683;11,43484457;23,91242316;22,05772961
84,87;24,64619699;23,78991212;12,51478674;9,853492819;21,29455268;11,15718649;23,42688827;21,58214426
84,88;24,15756782;23,30388491;12,22367525;9,5306175;20,82397895;10,88237992;22,94342488;21,10944873
84,89;23,67075637;22,81983336;11,93509205;9,21387777;20,35632562;10,61042484;22,46203297;20,63964301
84,9;23,18779824;22,34023017;11,65106106;8,906294138;19,89422245;10,34335805;21,98519539;20,17535918
84,91;22,70756667;21,86407511;11,37143542;8,607630089;19,43689435;10,0812014;21,51208207;19,71555067
84,92;22,23045385;21,39155453;11,09625345;8,317845073;18,98425831;9,824064003;21,04291337;19,26019405
84,93;21,75818411;20,92414085;10,82591739;8,037310745;18,53758766;9,572229526;20,57910702;18,81078888
84,94;21,288753;20,45969689;10,55851823;7,76293904;18,09502772;9,323639352;20,11860621;18,36532009
84,95;20,82216052;19,99822265;10,29405598;7,494729956;17,6565785;9,078293483;19,66141096;17,92378768
84,96;20,35849381;19,54000391;10,0326711;7,23258889;17,22236455;8,836293769;19,20755065;17,48633226
84,97;19,89781512;19,08525192;9,774542363;6,976475296;16,79215061;8,597712961;18,75702528;17,05295381
84,98;19,44012444;18,63396665;9,519669759;6,726389173;16,36593668;8,362551059;18,30983486;16,62365234
84,99;18,98476814;18,1854523;9,267989455;6,482175108;15,94323831;8,130815327;17,86547989;16,19777178
85;18,53467825;17,74230582;9,021442355;6,2466779;15,52697591;7,904775326;17,42661213;15,77798328
85,01;18,09039635;17,30484405;8,780028459;6,020039443;15,11741938;7,684409236;16,99369437;15,36470859
85,02;17,65182905;16,87336519;8,543824384;5,801975937;14,71483863;7,469389713;16,56690291;14,95841631
85,03;17,21967355;16,44879496;8,31316212;5,592609029;14,31994645;7,259905894;16,14689152;14,55987184
85,04;16,79155189;16,02874765;8,085960302;5,388985807;13,93014768;7,053913721;15,73144914;14,16631035
85,05;16,36746405;15,61322327;7,86221893;5,19110627;13,54544234;6,851413194;15,32057577;13,77773183
85,06;15,94772129;15,20239576;7,641848626;4,999105551;13,1659273;6,652433406;14,91447709;13,39410504
85,07;15,53254772;14,79617814;7,424887692;4,812699837;12,79157489;6,457076189;14,51306494;13,01544562
85,08;15,12194335;14,39457042;7,211336126;4,631889128;12,42238511;6,265341544;14,11633934;12,64175357
85,09;14,71545996;13,99710665;7,001391846;4,456315289;12,05800499;6,077338586;13,72407991;12,27271646
85,1;14,31577432;13,60680001;6,797002148;4,288160908;11,70136881;5,894965901;13,3390266;11,91150528
85,11;13,92333463;13,22400465;6,597994664;4,127831435;11,35285025;5,718048893;12,96142183;11,55849493
85,12;13,53843971;12,84877649;6,404350244;3,975205247;11,01255314;5,546412978;12,59166225;11,21375571
85,13;13,16137591;12,48160013;6,216273182;3,830113398;10,68066432;5,380240027;12,2299315;10,87750629
85,14;12,78939174;12,11986616;6,031669333;3,689765142;10,35440872;5,217558713;11,8733721;10,54669284
85,15;12,42248722;11,7635746;5,850538697;3,55416048;10,03378632;5,058369035;11,52198406;10,22131535
85,16;12,0607495;11,41257634;5,673072815;3,423326444;9,718769449;4,902743735;11,17606122;9,901373837
85,17;11,70424082;11,06680925;5,499297221;3,296952198;9,409178175;4,750566433;10,8356917;9,586993268
85,18;11,35296119;10,72627335;5,329211916;3,175037741;9,105012497;4,601837129;10,50087553;9,278173645
85,19;11,00683589;10,39119229;5,162516816;3,057583064;8,806362384;4,456432171;10,17128948;8,975047747
85,2;10,66890899;10,06453577;5,000993222;2,946432903;8,516307421;4,316024627;9,849768973;8,680567852
85,21;10,33918048;9,74608014;4,844832679;2,841526451;8,234785321;4,180701776;9,536490324;8,394616794
85,22;10,017613;9,436011801;4,693805341;2,742316377;7,961754555;4,050376338;9,23156373;8,117030581
85,23;9,704480459;9,134616531;4,548045278;2,64887701;7,697381216;3,925128338;8,93519485;7,847934195
85,24;9,396875761;8,83870095;4,405796739;2,558924381;7,438488846;3,802993717;8,644540907;7,584367508
85,25;9,094798909;8,548265055;4,267059723;2,472458493;7,185077445;3,683972475;8,359601899;7,32633052
85,26;8,798399315;8,263445532;4,131642698;2,38958746;6,937230054;3,567962769;8,080480679;7,073979433
85,27;8,507602273;7,984242373;3,999379657;2,310027489;6,694946663;3,454979146;7,806854041;6,827220528
85,28;8,222407783;7,710655577;3,870270601;2,233778578;6,458227272;3,345021605;7,538721984;6,586053805
85,29;7,942653978;7,442393149;3,744545372;2,160638017;6,226739701;3,238286549;7,276040427;6,350174655
85,3;7,671360018;7,182555291;3,623570283;2,091916703;6,003432054;3,136025159;7,021821091;6,122519756
85,31;7,408469886;6,931291097;3,507307021;2,027594355;5,78851195;3,038106505;6,775953795;5,903182833
85,32;7,153703438;6,688302341;3,395870488;1,966941199;5,581335786;2,944574226;6,538328357;5,691648411
85,33;6,907303454;6,453769202;3,289196847;1,910099146;5,382028123;2,855508331;6,30909903;5,488111757
